timestamp,open,high,low,close,volume
2024-02-23 23:30:00+00:00,182.07,182.08,182.06,182.08,13249
2024-02-24 00:00:00+00:00,182.06,182.06,182.0,182.0,7563
2024-02-24 00:30:00+00:00,182.0,182.1,181.98,182.03,13467
2024-02-26 09:00:00+00:00,182.02,182.05,181.74,181.85,7538
2024-02-26 09:30:00+00:00,181.89,181.96,181.89,181.95,2108
2024-02-26 10:00:00+00:00,181.86,181.91,181.85,181.91,1492
2024-02-26 10:30:00+00:00,181.87,181.99,181.87,181.93,7914
2024-02-26 11:00:00+00:00,181.89,181.93,181.83,181.9,4930
2024-02-26 11:30:00+00:00,181.9,181.9,181.57,181.67,10796
2024-02-26 12:00:00+00:00,181.65,181.92,181.65,181.82,29697
2024-02-26 12:30:00+00:00,181.87,181.89,181.79,181.81,13010
2024-02-26 13:00:00+00:00,181.9,182.22,181.51,182.07,77964
2024-02-26 13:30:00+00:00,182.06,182.25,181.96,182.19,54636
2024-02-26 14:00:00+00:00,182.24,182.24,181.77,182.02,69760
2024-02-26 14:30:00+00:00,182.08,182.51,180.9,181.27,5460783
2024-02-26 15:00:00+00:00,181.27,181.6,180.95,181.35,2908699
2024-02-26 15:30:00+00:00,181.36,181.6,180.99,180.99,2435736
2024-02-26 16:00:00+00:00,180.99,181.02,180.49,180.69,3223572
2024-02-26 16:30:00+00:00,180.69,181.01,180.68,180.96,1977937
2024-02-26 17:00:00+00:00,180.96,180.96,180.59,180.72,1675351
2024-02-26 17:30:00+00:00,180.73,180.76,180.4,180.56,1689065
2024-02-26 18:00:00+00:00,180.56,181.08,180.46,180.74,2032206
2024-02-26 18:30:00+00:00,180.74,181.14,180.6,181.14,1758154
2024-02-26 19:00:00+00:00,181.14,181.48,181.09,181.46,2055669
2024-02-26 19:30:00+00:00,181.46,181.53,181.23,181.24,1462399
2024-02-26 20:00:00+00:00,181.25,181.36,181.01,181.13,1899042
2024-02-26 20:30:00+00:00,181.13,181.22,180.83,180.89,4002337
2024-02-26 21:00:00+00:00,180.91,180.94,180.77,180.83,7562757
2024-02-26 21:30:00+00:00,180.85,180.91,180.79,180.82,65795
2024-02-26 22:00:00+00:00,180.84,180.89,180.8,180.81,8865
2024-02-26 22:30:00+00:00,180.85,180.89,180.81,180.81,4933
2024-02-26 23:00:00+00:00,180.8,180.87,180.77,180.84,7983
2024-02-26 23:30:00+00:00,180.85,180.91,180.79,180.79,10636
2024-02-27 00:00:00+00:00,180.88,180.88,180.75,180.8,12673
2024-02-27 00:30:00+00:00,180.8,180.85,180.75,180.78,13438
2024-02-27 09:00:00+00:00,180.35,180.91,180.35,180.91,12294
2024-02-27 09:30:00+00:00,180.91,180.91,180.71,180.75,10656
2024-02-27 10:00:00+00:00,180.75,180.9,180.75,180.77,7920
2024-02-27 10:30:00+00:00,180.68,180.73,180.52,180.73,6551
2024-02-27 11:00:00+00:00,180.66,180.66,180.64,180.66,5762
2024-02-27 11:30:00+00:00,180.61,180.61,180.6,180.6,3682
2024-02-27 12:00:00+00:00,180.57,180.78,180.56,180.76,23022
2024-02-27 12:30:00+00:00,180.76,180.97,180.76,180.91,13748
2024-02-27 13:00:00+00:00,180.64,181.0,180.59,180.7,91187
2024-02-27 13:30:00+00:00,180.7,180.91,180.6,180.87,55081
2024-02-27 14:00:00+00:00,180.9,180.99,180.4,180.86,89689
2024-02-27 14:30:00+00:00,180.84,181.29,180.05,180.68,4901700
2024-02-27 15:00:00+00:00,180.68,181.42,180.47,180.92,2964658
2024-02-27 15:30:00+00:00,180.91,181.02,180.51,180.83,2057383
2024-02-27 16:00:00+00:00,180.84,180.87,180.54,180.62,1625326
2024-02-27 16:30:00+00:00,180.61,180.72,180.48,180.57,1264154
2024-02-27 17:00:00+00:00,180.58,180.76,180.3,180.44,1506380
2024-02-27 17:30:00+00:00,180.44,180.54,179.86,179.93,1649675
2024-02-27 18:00:00+00:00,179.93,180.17,179.79,179.82,1970729
2024-02-27 18:30:00+00:00,179.82,180.24,179.32,180.21,2526753
2024-02-27 19:00:00+00:00,180.22,182.35,180.18,182.35,7631562
2024-02-27 19:30:00+00:00,182.35,183.67,182.34,182.7,8133191
2024-02-27 20:00:00+00:00,182.7,182.75,181.93,182.36,4315981
2024-02-27 20:30:00+00:00,182.35,182.5,182.03,182.38,6565445
2024-02-27 21:00:00+00:00,182.35,183.02,182.35,182.97,5913994
2024-02-27 21:30:00+00:00,182.98,182.98,182.38,182.65,102084
2024-02-27 22:00:00+00:00,182.63,182.89,182.55,182.75,71279
2024-02-27 22:30:00+00:00,182.7,182.81,182.55,182.81,652636
2024-02-27 23:00:00+00:00,182.81,182.93,182.6,182.66,35451
2024-02-27 23:30:00+00:00,182.75,182.75,182.55,182.63,16557
2024-02-28 00:00:00+00:00,182.61,182.9,182.56,182.76,15671
2024-02-28 00:30:00+00:00,182.8,182.95,182.77,182.81,50155
2024-02-28 09:00:00+00:00,183.05,183.05,182.25,182.42,28689
2024-02-28 09:30:00+00:00,182.3,182.32,181.65,181.65,30218
2024-02-28 10:00:00+00:00,181.66,182.45,181.65,182.45,22331
2024-02-28 10:30:00+00:00,182.41,182.53,182.35,182.5,19466
2024-02-28 11:00:00+00:00,182.53,182.6,181.81,182.53,13143
2024-02-28 11:30:00+00:00,182.54,182.64,182.39,182.39,29023
2024-02-28 12:00:00+00:00,182.49,182.58,182.0,182.1,47951
2024-02-28 12:30:00+00:00,182.12,182.17,181.91,181.91,24713
2024-02-28 13:00:00+00:00,182.5,183.22,181.85,182.0,1058951
2024-02-28 13:30:00+00:00,182.04,182.57,182.0,182.2,114563
2024-02-28 14:00:00+00:00,182.18,182.4,182.05,182.32,158007
2024-02-28 14:30:00+00:00,182.32,182.87,180.87,181.05,6267873
2024-02-28 15:00:00+00:00,181.05,181.64,180.86,180.91,3610543
2024-02-28 15:30:00+00:00,180.91,181.24,180.71,181.05,3180659
2024-02-28 16:00:00+00:00,181.06,181.52,181.04,181.35,2539606
2024-02-28 16:30:00+00:00,181.37,181.42,180.9,180.99,2235950
2024-02-28 17:00:00+00:00,180.99,181.16,180.35,180.45,4005046
2024-02-28 17:30:00+00:00,180.46,180.46,179.94,179.97,3116385
2024-02-28 18:00:00+00:00,179.96,180.44,179.88,180.36,2618808
2024-02-28 18:30:00+00:00,180.36,180.63,180.34,180.63,1867258
2024-02-28 19:00:00+00:00,180.63,180.68,180.28,180.37,1814348
2024-02-28 19:30:00+00:00,180.36,180.5,180.1,180.47,2360215
2024-02-28 20:00:00+00:00,180.47,180.61,180.29,180.59,2130788
2024-02-28 20:30:00+00:00,180.59,181.22,180.59,181.17,5579632
2024-02-28 21:00:00+00:00,181.18,181.19,180.81,180.98,5862659
2024-02-28 21:30:00+00:00,180.97,181.17,180.84,180.9,78570
2024-02-28 22:00:00+00:00,180.9,180.93,180.84,180.92,21911
2024-02-28 22:30:00+00:00,180.87,181.17,180.66,180.93,31291
2024-02-28 23:00:00+00:00,180.88,180.94,180.77,180.93,8392
2024-02-28 23:30:00+00:00,180.92,180.95,180.84,180.87,14025
2024-02-29 00:00:00+00:00,180.86,181.08,180.83,181.08,11948
2024-02-29 00:30:00+00:00,181.02,181.15,180.96,180.97,23727
2024-02-29 09:00:00+00:00,180.64,180.64,180.35,180.48,14649
2024-02-29 09:30:00+00:00,180.52,180.83,180.52,180.72,10342
2024-02-29 10:00:00+00:00,180.71,180.71,180.04,180.23,22293
2024-02-29 10:30:00+00:00,180.26,180.94,180.12,180.51,40523
2024-02-29 11:00:00+00:00,180.55,180.65,180.51,180.51,5646
2024-02-29 11:30:00+00:00,180.45,180.67,180.45,180.67,5045
2024-02-29 12:00:00+00:00,180.75,180.75,180.4,180.4,19034
2024-02-29 12:30:00+00:00,180.36,180.4,180.15,180.26,19400
2024-02-29 13:00:00+00:00,180.64,181.16,180.15,180.38,110808
2024-02-29 13:30:00+00:00,180.45,181.6,180.45,181.37,241920
2024-02-29 14:00:00+00:00,181.37,181.45,180.75,181.0,234987
2024-02-29 14:30:00+00:00,181.01,182.32,180.92,181.25,7230414
2024-02-29 15:00:00+00:00,181.25,181.89,181.04,181.37,4709349
2024-02-29 15:30:00+00:00,181.38,181.46,180.46,180.7,3993787
2024-02-29 16:00:00+00:00,180.71,180.72,180.17,180.18,3284635
2024-02-29 16:30:00+00:00,180.18,180.18,179.29,179.86,5261483
2024-02-29 17:00:00+00:00,179.86,180.06,179.56,179.57,2888088
2024-02-29 17:30:00+00:00,179.57,179.93,179.4,179.9,4720205
2024-02-29 18:00:00+00:00,179.9,180.55,179.89,180.13,3075845
2024-02-29 18:30:00+00:00,180.13,180.16,179.43,179.84,3314534
2024-02-29 19:00:00+00:00,179.84,180.24,179.73,179.86,3233058
2024-02-29 19:30:00+00:00,179.87,179.99,179.61,179.95,2666779
2024-02-29 20:00:00+00:00,179.95,180.45,179.94,180.34,3579818
2024-02-29 20:30:00+00:00,180.34,180.86,179.33,180.52,13221193
2024-02-29 21:00:00+00:00,180.48,180.71,180.1,180.65,73356157
2024-02-29 21:30:00+00:00,180.65,180.7,180.47,180.64,386493
2024-02-29 22:00:00+00:00,180.63,180.64,180.45,180.54,182776
2024-02-29 22:30:00+00:00,180.5,180.5,180.25,180.35,728153
2024-02-29 23:00:00+00:00,180.35,180.41,179.95,179.96,44830
2024-02-29 23:30:00+00:00,179.96,180.08,179.95,180.06,13125
2024-03-01 00:00:00+00:00,180.12,180.4,180.12,180.4,26308
2024-03-01 00:30:00+00:00,180.41,180.42,180.31,180.38,12344
2024-03-01 09:00:00+00:00,180.35,180.96,180.35,180.39,18148
2024-03-01 09:30:00+00:00,180.44,180.63,180.44,180.59,3584
2024-03-01 10:00:00+00:00,180.53,180.53,178.42,178.79,178271
2024-03-01 10:30:00+00:00,178.84,179.14,178.62,178.62,41460
2024-03-01 11:00:00+00:00,178.61,178.81,178.47,178.69,69101
2024-03-01 11:30:00+00:00,178.69,179.21,178.69,178.88,56267
2024-03-01 12:00:00+00:00,178.96,179.68,178.96,179.59,173558
2024-03-01 12:30:00+00:00,179.6,179.87,179.31,179.81,83833
2024-03-01 13:00:00+00:00,179.13,181.05,179.06,179.45,227440
2024-03-01 13:30:00+00:00,179.48,179.59,179.27,179.36,119082
2024-03-01 14:00:00+00:00,179.36,179.4,178.93,179.3,234459
2024-03-01 14:30:00+00:00,179.33,180.28,178.82,179.0,8995605
2024-03-01 15:00:00+00:00,179.0,180.15,178.05,178.07,8481685
2024-03-01 15:30:00+00:00,178.07,178.23,177.43,178.05,7184287
2024-03-01 16:00:00+00:00,178.05,178.23,177.69,177.99,4433062
2024-03-01 16:30:00+00:00,177.99,178.01,177.48,177.69,3810619
2024-03-01 17:00:00+00:00,177.69,177.83,177.14,177.8,4363656
2024-03-01 17:30:00+00:00,177.8,178.42,177.71,178.28,3625687
2024-03-01 18:00:00+00:00,178.29,178.56,178.09,178.46,3270744
2024-03-01 18:30:00+00:00,178.46,179.15,178.32,179.08,3467714
2024-03-01 19:00:00+00:00,179.07,179.97,179.06,179.95,4201227
2024-03-01 19:30:00+00:00,179.95,179.96,179.5,179.76,3037392
2024-03-01 20:00:00+00:00,179.76,179.76,179.31,179.43,3483834
2024-03-01 20:30:00+00:00,179.43,179.55,179.17,179.39,5972212
2024-03-01 21:00:00+00:00,179.39,179.41,179.08,179.08,6663379
2024-03-01 21:30:00+00:00,179.09,179.41,178.78,178.79,973018
2024-03-01 22:00:00+00:00,178.8,178.86,178.8,178.85,26129
2024-03-01 22:30:00+00:00,178.82,178.83,178.8,178.82,27137
2024-03-01 23:00:00+00:00,178.82,178.91,178.82,178.9,16454
2024-03-01 23:30:00+00:00,178.87,178.89,178.79,178.79,19529
2024-03-02 00:00:00+00:00,178.78,178.8,178.76,178.76,14378
2024-03-02 00:30:00+00:00,178.75,178.88,178.71,178.76,24959
2024-03-04 09:00:00+00:00,179.68,179.68,178.25,178.26,37239
2024-03-04 09:30:00+00:00,178.25,178.47,178.25,178.36,12982
2024-03-04 10:00:00+00:00,178.32,178.35,178.24,178.24,15825
2024-03-04 10:30:00+00:00,178.23,178.38,178.23,178.38,10801
2024-03-04 11:00:00+00:00,178.26,178.26,177.95,178.06,16624
2024-03-04 11:30:00+00:00,178.02,178.25,178.02,178.24,13825
2024-03-04 12:00:00+00:00,178.23,178.3,177.59,177.69,140861
2024-03-04 12:30:00+00:00,177.67,177.75,176.46,176.46,204519
2024-03-04 13:00:00+00:00,178.12,179.18,176.39,176.49,562456
2024-03-04 13:30:00+00:00,176.49,176.96,176.42,176.57,243769
2024-03-04 14:00:00+00:00,176.56,177.35,175.44,175.8,632637
2024-03-04 14:30:00+00:00,175.9,176.66,174.38,174.73,13875353
2024-03-04 15:00:00+00:00,174.72,174.76,173.69,173.95,8259248
2024-03-04 15:30:00+00:00,173.95,174.75,173.66,174.59,6006336
2024-03-04 16:00:00+00:00,174.6,174.78,174.19,174.58,4483816
2024-03-04 16:30:00+00:00,174.58,174.77,173.86,173.88,4188984
2024-03-04 17:00:00+00:00,173.87,174.46,173.77,174.39,4000643
2024-03-04 17:30:00+00:00,174.39,174.44,173.78,173.81,3365167
2024-03-04 18:00:00+00:00,173.81,173.85,173.55,173.67,4474451
2024-03-04 18:30:00+00:00,173.66,174.27,173.55,173.97,3394693
2024-03-04 19:00:00+00:00,173.96,174.22,173.74,174.1,3265793
2024-03-04 19:30:00+00:00,174.11,175.41,174.11,175.09,4943870
2024-03-04 20:00:00+00:00,175.09,175.23,174.88,175.2,3398192
2024-03-04 20:30:00+00:00,175.21,175.26,174.71,174.85,7023347
2024-03-04 21:00:00+00:00,174.81,174.96,174.7,174.79,7312273
2024-03-04 21:30:00+00:00,174.8,174.86,174.66,174.73,401422
2024-03-04 22:00:00+00:00,174.73,174.86,174.72,174.74,141192
2024-03-04 22:30:00+00:00,174.72,174.75,174.67,174.68,15801
2024-03-04 23:00:00+00:00,174.71,174.71,174.51,174.59,35495
2024-03-04 23:30:00+00:00,174.54,174.6,174.37,174.37,26256
2024-03-05 00:00:00+00:00,174.43,174.43,174.31,174.36,20271
2024-03-05 00:30:00+00:00,174.31,174.37,174.26,174.36,30901
2024-03-05 09:00:00+00:00,172.76,173.16,171.98,172.24,70479
2024-03-05 09:30:00+00:00,172.23,172.26,172.07,172.24,32662
2024-03-05 10:00:00+00:00,172.24,172.29,172.09,172.16,25328
2024-03-05 10:30:00+00:00,172.23,172.26,172.18,172.2,16227
2024-03-05 11:00:00+00:00,172.18,172.18,172.07,172.18,13238
2024-03-05 11:30:00+00:00,172.16,172.24,171.42,171.59,89350
2024-03-05 12:00:00+00:00,171.53,171.99,171.18,171.47,180384
2024-03-05 12:30:00+00:00,171.47,171.47,170.77,170.79,234757
2024-03-05 13:00:00+00:00,171.95,174.09,170.55,170.82,708956
2024-03-05 13:30:00+00:00,170.82,171.17,170.77,170.94,296434
2024-03-05 14:00:00+00:00,170.97,171.27,170.26,170.57,683967
2024-03-05 14:30:00+00:00,170.53,171.81,169.84,170.25,16401765
2024-03-05 15:00:00+00:00,170.27,170.77,169.67,169.68,9787516
2024-03-05 15:30:00+00:00,169.69,170.21,169.39,170.18,8014992
2024-03-05 16:00:00+00:00,170.18,170.59,169.77,170.19,4791981
2024-03-05 16:30:00+00:00,170.18,170.21,169.63,170.02,4116362
2024-03-05 17:00:00+00:00,170.02,170.66,169.88,170.55,3881330
2024-03-05 17:30:00+00:00,170.55,170.6,170.0,170.07,3115107
2024-03-05 18:00:00+00:00,170.07,170.53,169.92,170.24,3315987
2024-03-05 18:30:00+00:00,170.23,170.24,169.72,169.75,3712700
2024-03-05 19:00:00+00:00,169.76,170.15,169.71,169.81,3629091
2024-03-05 19:30:00+00:00,169.82,169.91,169.56,169.81,3865488
2024-03-05 20:00:00+00:00,169.81,170.02,169.58,169.75,4302035
2024-03-05 20:30:00+00:00,169.75,169.99,169.57,169.94,9006295
2024-03-05 21:00:00+00:00,169.89,170.06,169.83,169.98,13532502
2024-03-05 21:30:00+00:00,169.99,170.13,169.8,170.09,412973
2024-03-05 22:00:00+00:00,170.09,170.26,170.07,170.18,947107
2024-03-05 22:30:00+00:00,170.19,170.23,169.88,169.99,45637
2024-03-05 23:00:00+00:00,169.94,170.02,169.78,169.86,43434
2024-03-05 23:30:00+00:00,169.85,169.93,169.6,169.69,58404
2024-03-06 00:00:00+00:00,169.67,169.83,169.67,169.78,24202
2024-03-06 00:30:00+00:00,169.77,169.78,169.57,169.63,51899
2024-03-06 09:00:00+00:00,169.89,171.77,169.4,170.76,54454
2024-03-06 09:30:00+00:00,170.67,170.91,170.67,170.76,17769
2024-03-06 10:00:00+00:00,170.82,171.15,170.8,171.07,21127
2024-03-06 10:30:00+00:00,171.03,171.03,170.66,170.81,18252
2024-03-06 11:00:00+00:00,170.76,171.07,170.65,171.0,24661
2024-03-06 11:30:00+00:00,170.98,171.04,170.52,170.58,17375
2024-03-06 12:00:00+00:00,170.63,170.65,170.15,170.26,82488
2024-03-06 12:30:00+00:00,170.28,170.65,170.28,170.59,45977
2024-03-06 13:00:00+00:00,170.46,171.07,169.7,170.82,1747500
2024-03-06 13:30:00+00:00,170.77,171.41,170.77,171.4,195936
2024-03-06 14:00:00+00:00,171.41,171.52,170.77,170.86,332044
2024-03-06 14:30:00+00:00,170.88,171.01,168.7,169.57,12289071
2024-03-06 15:00:00+00:00,169.57,169.59,168.75,169.35,5184757
2024-03-06 15:30:00+00:00,169.36,169.82,169.04,169.31,4238252
2024-03-06 16:00:00+00:00,169.32,169.78,169.08,169.55,3218874
2024-03-06 16:30:00+00:00,169.54,169.63,169.1,169.51,3507630
2024-03-06 17:00:00+00:00,169.52,170.07,169.47,169.95,3557515
2024-03-06 17:30:00+00:00,169.94,170.12,169.68,169.89,2819534
2024-03-06 18:00:00+00:00,169.89,169.99,169.71,169.76,2204994
2024-03-06 18:30:00+00:00,169.76,169.81,168.81,169.15,3775118
2024-03-06 19:00:00+00:00,169.15,169.27,168.45,168.88,3810700
2024-03-06 19:30:00+00:00,168.88,169.01,168.46,168.61,3042377
2024-03-06 20:00:00+00:00,168.6,168.85,168.52,168.77,2912838
2024-03-06 20:30:00+00:00,168.78,169.17,168.64,168.89,5942490
2024-03-06 21:00:00+00:00,168.89,169.01,168.78,168.84,7891020
2024-03-06 21:30:00+00:00,168.86,168.86,168.58,168.64,659723
2024-03-06 22:00:00+00:00,168.64,168.89,168.64,168.77,101825
2024-03-06 22:30:00+00:00,168.74,168.85,168.74,168.84,16943
2024-03-06 23:00:00+00:00,168.82,168.89,168.65,168.73,58264
2024-03-06 23:30:00+00:00,168.73,168.76,168.57,168.59,20532
2024-03-07 00:00:00+00:00,168.62,168.68,168.37,168.45,28740
2024-03-07 00:30:00+00:00,168.4,168.44,168.22,168.22,47608
2024-03-07 09:00:00+00:00,167.96,168.53,167.67,168.27,41610
2024-03-07 09:30:00+00:00,168.27,168.46,167.99,168.26,17333
2024-03-07 10:00:00+00:00,168.42,168.77,168.42,168.74,54152
2024-03-07 10:30:00+00:00,168.75,168.87,168.73,168.8,32208
2024-03-07 11:00:00+00:00,168.77,168.77,168.47,168.64,15610
2024-03-07 11:30:00+00:00,168.6,168.67,168.57,168.6,24409
2024-03-07 12:00:00+00:00,168.6,169.69,168.52,169.52,111504
2024-03-07 12:30:00+00:00,169.5,169.66,169.38,169.56,88302
2024-03-07 13:00:00+00:00,168.6,169.68,167.12,169.6,257252
2024-03-07 13:30:00+00:00,169.57,169.77,169.45,169.62,132683
2024-03-07 14:00:00+00:00,169.67,169.76,168.55,168.86,337055
2024-03-07 14:30:00+00:00,168.89,169.55,168.26,169.49,10063858
2024-03-07 15:00:00+00:00,169.5,169.5,168.67,168.74,4314593
2024-03-07 15:30:00+00:00,168.75,168.85,168.38,168.55,4121246
2024-03-07 16:00:00+00:00,168.54,169.3,168.39,169.05,4340979
2024-03-07 16:30:00+00:00,169.06,169.16,168.69,168.99,3060966
2024-03-07 17:00:00+00:00,168.99,169.37,168.76,168.93,3608787
2024-03-07 17:30:00+00:00,168.94,169.15,168.78,168.88,2709148
2024-03-07 18:00:00+00:00,168.88,169.42,168.76,169.39,3185462
2024-03-07 18:30:00+00:00,169.4,170.37,169.32,170.33,5576490
2024-03-07 19:00:00+00:00,170.34,170.5,169.54,169.87,4380920
2024-03-07 19:30:00+00:00,169.86,170.21,169.83,170.01,2843462
2024-03-07 20:00:00+00:00,170.0,170.0,169.37,169.38,3581381
2024-03-07 20:30:00+00:00,169.38,169.43,168.67,168.75,7405146
2024-03-07 21:00:00+00:00,168.75,168.79,168.27,168.58,9043331
2024-03-07 21:30:00+00:00,168.58,168.77,168.5,168.55,492761
2024-03-07 22:00:00+00:00,168.55,168.61,168.47,168.56,404451
2024-03-07 22:30:00+00:00,168.57,168.77,168.43,168.53,1156203
2024-03-07 23:00:00+00:00,168.52,168.61,168.3,168.45,39025
2024-03-07 23:30:00+00:00,168.47,168.77,168.39,168.47,218472
2024-03-08 00:00:00+00:00,168.5,168.72,168.47,168.57,25484
2024-03-08 00:30:00+00:00,168.6,168.73,168.44,168.73,54461
2024-03-08 09:00:00+00:00,169.37,169.37,169.06,169.17,27422
2024-03-08 09:30:00+00:00,169.15,169.36,169.15,169.26,12393
2024-03-08 10:00:00+00:00,169.23,169.36,169.23,169.33,12351
2024-03-08 10:30:00+00:00,169.37,169.96,169.37,169.84,22322
2024-03-08 11:00:00+00:00,169.77,170.05,169.65,169.65,34925
2024-03-08 11:30:00+00:00,169.61,169.69,169.4,169.42,12716
2024-03-08 12:00:00+00:00,169.41,169.47,169.06,169.15,54675
2024-03-08 12:30:00+00:00,169.14,169.49,169.13,169.49,35142
2024-03-08 13:00:00+00:00,169.25,169.77,168.78,169.6,233671
2024-03-08 13:30:00+00:00,169.62,170.24,169.17,169.93,329532
2024-03-08 14:00:00+00:00,169.93,169.99,168.75,168.75,341569
2024-03-08 14:30:00+00:00,168.75,170.63,168.71,170.5,8544278
2024-03-08 15:00:00+00:00,170.51,171.61,170.42,171.55,6473409
2024-03-08 15:30:00+00:00,171.55,171.67,170.79,171.13,3751748
2024-03-08 16:00:00+00:00,171.13,171.82,170.94,171.39,5390797
2024-03-08 16:30:00+00:00,171.39,172.24,170.7,171.26,5694958
2024-03-08 17:00:00+00:00,171.25,172.53,171.13,172.48,4704914
2024-03-08 17:30:00+00:00,172.48,172.55,171.5,171.61,3866111
2024-03-08 18:00:00+00:00,171.61,172.14,171.48,172.0,2996638
2024-03-08 18:30:00+00:00,172.0,172.25,171.86,172.19,3004238
2024-03-08 19:00:00+00:00,172.19,173.26,172.16,173.23,4758445
2024-03-08 19:30:00+00:00,173.23,173.46,172.46,172.48,4108219
2024-03-08 20:00:00+00:00,172.47,172.73,171.11,171.17,4736494
2024-03-08 20:30:00+00:00,171.18,171.5,170.49,170.51,8836923
2024-03-08 21:00:00+00:00,170.5,170.94,170.5,170.84,7783010
2024-03-08 21:30:00+00:00,170.85,170.89,170.5,170.86,124712
2024-03-08 22:00:00+00:00,170.87,170.93,170.78,170.8,153622
2024-03-08 22:30:00+00:00,170.82,170.82,170.52,170.76,32349
2024-03-08 23:00:00+00:00,170.75,170.76,170.61,170.67,16405
2024-03-08 23:30:00+00:00,170.69,170.69,170.42,170.42,35154
2024-03-09 00:00:00+00:00,170.46,170.48,170.23,170.23,38630
2024-03-09 00:30:00+00:00,170.23,170.25,169.77,170.25,67118
2024-03-11 08:00:00+00:00,170.77,171.44,170.69,171.44,27136
2024-03-11 08:30:00+00:00,171.4,171.4,170.53,170.73,31943
2024-03-11 09:00:00+00:00,170.78,171.27,170.77,171.27,47140
2024-03-11 09:30:00+00:00,171.27,171.27,170.99,171.02,42600
2024-03-11 10:00:00+00:00,171.06,171.14,170.71,170.71,10192
2024-03-11 10:30:00+00:00,170.92,171.17,170.9,171.04,9696
2024-03-11 11:00:00+00:00,170.96,171.52,170.77,171.46,73595
2024-03-11 11:30:00+00:00,171.38,171.47,170.97,171.27,52404
2024-03-11 12:00:00+00:00,170.78,171.77,170.68,171.22,193438
2024-03-11 12:30:00+00:00,171.17,171.75,171.11,171.66,191781
2024-03-11 13:00:00+00:00,171.67,172.78,171.4,172.78,375849
2024-03-11 13:30:00+00:00,172.74,174.14,172.5,173.56,10635033
2024-03-11 14:00:00+00:00,173.57,173.75,172.74,173.11,5795314
2024-03-11 14:30:00+00:00,173.11,173.4,172.06,172.24,4102368
2024-03-11 15:00:00+00:00,172.23,172.65,172.06,172.44,3407580
2024-03-11 15:30:00+00:00,172.44,173.09,172.3,172.82,2891098
2024-03-11 16:00:00+00:00,172.82,172.91,172.41,172.59,2527007
2024-03-11 16:30:00+00:00,172.6,172.74,172.31,172.37,1812833
2024-03-11 17:00:00+00:00,172.37,172.51,171.82,172.15,2146042
2024-03-11 17:30:00+00:00,172.15,173.18,171.99,172.38,3815196
2024-03-11 18:00:00+00:00,172.38,172.46,172.13,172.39,1770087
2024-03-11 18:30:00+00:00,172.39,172.66,172.29,172.63,1924628
2024-03-11 19:00:00+00:00,172.63,172.7,172.2,172.46,2124420
2024-03-11 19:30:00+00:00,172.47,172.83,172.21,172.55,5939835
2024-03-11 20:00:00+00:00,172.51,172.68,172.44,172.64,8962130
2024-03-11 20:30:00+00:00,172.64,172.84,172.51,172.7,79589
2024-03-11 21:00:00+00:00,172.7,172.84,172.51,172.51,1022872
2024-03-11 21:30:00+00:00,172.76,172.84,172.76,172.77,14854
2024-03-11 22:00:00+00:00,172.78,173.21,172.73,173.1,30945
2024-03-11 22:30:00+00:00,172.98,173.1,172.84,172.99,24520
2024-03-11 23:00:00+00:00,172.99,173.11,172.99,173.09,8353
2024-03-11 23:30:00+00:00,173.09,173.09,172.96,173.05,19196
2024-03-12 08:00:00+00:00,173.26,173.62,173.17,173.17,14688
2024-03-12 08:30:00+00:00,173.13,173.22,173.05,173.06,10268
2024-03-12 09:00:00+00:00,173.06,173.09,172.67,172.83,24467
2024-03-12 09:30:00+00:00,173.0,173.25,172.95,173.12,9335
2024-03-12 10:00:00+00:00,173.06,173.24,173.06,173.23,5364
2024-03-12 10:30:00+00:00,173.21,173.26,173.11,173.25,11059
2024-03-12 11:00:00+00:00,173.26,173.33,173.06,173.23,36285
2024-03-12 11:30:00+00:00,173.21,173.21,173.12,173.13,7801
2024-03-12 12:00:00+00:00,173.19,173.71,172.93,173.23,113626
2024-03-12 12:30:00+00:00,173.09,174.08,172.51,173.01,313120
2024-03-12 13:00:00+00:00,173.13,173.25,172.41,172.96,294809
2024-03-12 13:30:00+00:00,172.95,173.23,170.78,171.22,7898039
2024-03-12 14:00:00+00:00,171.25,172.47,171.22,172.4,5164510
2024-03-12 14:30:00+00:00,172.4,172.66,172.24,172.37,3540669
2024-03-12 15:00:00+00:00,172.38,172.67,172.09,172.44,3084862
2024-03-12 15:30:00+00:00,172.43,172.65,172.2,172.35,2398578
2024-03-12 16:00:00+00:00,172.35,172.86,171.98,172.28,3468796
2024-03-12 16:30:00+00:00,172.29,172.37,171.71,172.29,3131207
2024-03-12 17:00:00+00:00,172.29,173.02,172.14,172.8,3540814
2024-03-12 17:30:00+00:00,172.81,173.25,172.77,173.03,2649080
2024-03-12 18:00:00+00:00,173.03,173.6,172.95,173.56,2653140
2024-03-12 18:30:00+00:00,173.56,173.73,173.11,173.5,2473268
2024-03-12 19:00:00+00:00,173.49,173.77,173.29,173.61,2922167
2024-03-12 19:30:00+00:00,173.62,173.79,172.91,172.98,6334388
2024-03-12 20:00:00+00:00,172.98,173.02,172.61,172.89,9379916
2024-03-12 20:30:00+00:00,172.91,172.99,172.85,172.85,168331
2024-03-12 21:00:00+00:00,172.85,172.99,172.81,172.86,30342
2024-03-12 21:30:00+00:00,172.86,172.91,172.81,172.84,14664
